연도,상/하반기,재공급/신규공급,평수,주택명,주소지,자치구,지역등급,교통등급,모집규모밀도,당첨자순위,당첨자 가점,모집규모밀도_건수
2023,상,신규공급,28B,오류동 청년주택,"서울특별시 구로구 경인로27길 13, 오류동 청년주택 (오류동 31-121)",구로구,C,4분,0.00106087,2순위,8점,122
2023,상,신규공급,19B,하늘사랑채7차,"서울특별시 구로구 안양천로537가길 18-8, 하늘사랑채7차 (고척동 62-85)",구로구,C,8분,0.00106087,2순위,5점,122
2023,상,신규공급,30A,하늘사랑채7차,"서울특별시 구로구 안양천로537가길 18-8, 하늘사랑채7차 (고척동 62-85)",구로구,C,8분,0.00106087,1순위,4점,122
2023,상,신규공급,26B,청정마을,"서울특별시 구로구 가마산로20나길 23, 청정마을 (구로동 429-254)",구로구,C,9분,0.00106087,1순위,0점,122
2023,상,신규공급,36A,청정마을,"서울특별시 구로구 가마산로20나길 23, 청정마을 (구로동 429-254)",구로구,C,9분,0.00106087,1순위,2점,122
2023,상,재공급,28B,아이빌10차,"서울특별시 금천구 금하로23나길 29, 아이빌10차 (시흥동 826-38)",금천구,C,30분,0.001,2순위,5점,78
2023,상,재공급,-,청춘가옥,"서울특별시 금천구 독산로50길 130-9, 청춘가옥 (시흥동 3-123)",금천구,C,33분,0.001,2순위,6점,78
2023,상,재공급,24B,예인빌,서울특별시 금천구 독산로64나길 12 예인빌 (독산동 1040-43외),금천구,C,24분,0.001,2순위,2점,78
2023,상,재공급,27B,예인빌,서울특별시 금천구 독산로64나길 12 예인빌 (독산동 1040-43외),금천구,C,24분,0.001,2순위,4점,78
2023,상,재공급,26B,신영,"서울특별시 금천구 범안로11길 60, 신영오피스텔 (독산동 333-14)",금천구,C,5분,0.001,2순위,7점,78
2023,상,재공급,-,쥬빌리2차,"서울특별시 금천구 범안로12길 50, 쥬빌리2차 (독산동 1005-3, 제1동)",금천구,C,4분,0.001,1순위,2점,78
2023,상,재공급,-,휴먼에코빌4차 B동,"서울특별시 금천구 독산로96길 27-6, 휴먼에코빌4차 B동 (독산동 234-22)",금천구,C,22분,0.001,2순위,5점,78
2023,상,재공급,-,휴먼에코빌4차 A동,"서울특별시 금천구 독산로96길 27-6, 휴먼에코빌4차 A동 (독산동 234-22)",금천구,C,22분,0.001,1순위,4점,78
2023,상,신규공급,28A,한별#3,"서울특별시 금천구 두산로10길 9, 한별#3 (독산동 330-13)",금천구,C,7분,0.001,1순위,5점,78
2023,상,신규공급,28B,스타힐스,"서울특별시 금천구 독산로23길 19, 스타힐스 (시흥동 840-34, 89)",금천구,C,20분,0.001,2순위,8점,78
2023,상,신규공급,30A,스타힐스,"서울특별시 금천구 독산로23길 19, 스타힐스 (시흥동 840-34, 89)",금천구,C,20분,0.001,2순위,8점,78
2023,상,신규공급,19B,은슬림 10,"서울특별시 금천구 탑골로7길 11, 은슬림 10 (시흥동 220-116)",금천구,C,33분,0.001,3순위,5점,78
2023,상,재공급,47C,삼화에코빌2차 A동,"서울특별시 동대문구 답십리로65길 114, 삼화에코빌2차 A동 (장안동 287-7,9)",동대문구,B,29분,0.000284404,1순위,8점,31
2023,상,재공급,47C,삼화에코빌2차 B동,"서울특별시 동대문구 답십리로65길 114, 삼화에코빌2차 B동 (장안동 287-7,9)",동대문구,B,29분,0.000284404,1순위,10점,31
2023,상,재공급,33A,더존에이스빌 가동,"서울특별시 동대문구 천호대로89길 51, 더존에이스빌 가동 (장안동445-3)",동대문구,B,7분,0.000284404,1순위,7점,31
2023,상,재공급,56C,더존에이스빌 나동,"서울특별시 동대문구 천호대로89길 51, 더존에이스빌 나동 (장안동445-3)",동대문구,B,7분,0.000284404,1순위,7점,31
2023,상,재공급,26B,성지파크빌,"서울특별시 동작구 남부순환로255길 16, 성지파크빌 (사당동 303-42)",동작구,B,8분,0.000106557,1순위,7점,13
2023,상,재공급,27B,연남하이츠,"서울특별시 마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",마포구,A,6분,0.000226115,1순위,8점,28
2023,상,재공급,-,현인그린빌,"서울특별시 서대문구 홍은중앙로8길 9, 현인그린빌 (홍은동 9-108,109)",서대문구,B,21분,0.000381443,2순위,7점,37
2023,상,재공급,-,더스페이스빌,"서울특별시 서대문구 증가로8길 68-24, 더스페이스빌 (홍은동 411-5)",서대문구,B,30분,0.000381443,1순위,5점,37
2023,상,재공급,-,다움파크빌,"서울특별시 서대문구 증가로24가길 11, 다움파크빌 (북가좌동 2-74)",서대문구,B,9분,0.000381443,2순위,8점,37
2023,상,재공급,36A,YJ빌라,"서울특별시 서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",서대문구,B,7분,0.000381443,1순위,7점,37
2023,상,재공급,33A,해담빌,"서울특별시 서대문구 홍제내2바길 7, 해담빌 (홍제동 360-40)",서대문구,B,9분,0.000381443,1순위,8점,37
2023,상,재공급,-,백년빌,"서울특별시 서초구 논현로5길 24-10, 백년빌 (양재동 395-10)",서초구,A,12분,0.000342105,2순위,7점,39
2023,상,재공급,-,백년빌,"서울특별시 서초구 논현로5길 15-20, 백년빌 (양재동 400-6)",서초구,A,19분,0.000342105,2순위,6점,39
2023,상,재공급,28B,서초파크타운 B동,"서울특별시 서초구 반포대로5길 62, 서초파크타운 B동 (서초동 1478-16)",서초구,A,11분,0.000342105,1순위,7점,39
2023,상,신규공급,26B,T&K반포,"서울특별시 서초구 주흥9길 8-13, T&K반포 (반포동 716-5)",서초구,A,5분,0.000342105,1순위,7점,39
2023,상,신규공급,32A,T&K반포,"서울특별시 서초구 주흥9길 8-13, T&K반포 (반포동 716-5)",서초구,A,5분,0.000342105,1순위,8점,39
2023,상,재공급,-,광진홈,"서울특별시 성북구 솔샘로6가길 42, 광진홈 (정릉동 316-13)",성북구,A,3분,0.000327273,1순위,2점,45
2023,상,재공급,25B,인화빌5,"서울특별시 성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",성북구,A,10분,0.000327273,1순위,5점,45
2023,상,재공급,49A,티엘하우스,"서울특별시 송파구 중대로14길 6, 티엘하우스 (가락동 129-11)",송파구,B,1분,0.000595855,1순위,5점,115
2023,상,재공급,25B,네스트137,"서울특별시 송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",송파구,B,6분,0.000595855,1순위,4점,115
2023,상,재공급,44C,꿈꾸지오,"서울특별시 송파구 송파대로47길 6, 꿈꾸지오 (석촌동 182-4)",송파구,B,5분,0.000595855,1순위,10점,115
2023,상,재공급,36A,송파누리빌,"서울특별시 송파구 백제고분로46길 41-7, 송파누리빌 (송파동 145-5)",송파구,B,7분,0.000595855,1순위,9점,115
2023,상,재공급,24B,비전하우스,"서울특별시 양천구 곰달래로1길 36-1, 비전하우스 (신월동 135-16)",양천구,B,24분,0.000353982,2순위,5점,40
2023,상,재공급,34A,에코리움빌,"서울특별시 양천구 남부순환로60길 12-10, 에코리움빌 (신월동 197-11외)",양천구,B,29분,0.000353982,1순위,8점,40
2023,상,재공급,19B,에코하임5차,"서울특별시 양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",양천구,B,9분,0.000353982,2순위,7점,40
2023,상,재공급,20B,케이엠케슬타운,"서울특별시 영등포구 선유서로26길 28, 케이앰캐슬타운 (양평동1가 208-1)",영등포구,B,4분,0.000664,2순위,6점,83
2023,상,재공급,30A,케이엠케슬타운,"서울특별시 영등포구 선유서로26길 28, 케이앰캐슬타운 (양평동1가 208-1)",영등포구,B,4분,0.000664,1순위,8점,83
2023,상,재공급,-,양평에스하임2 가동,"서울특별시 영등포구 양평로28마길 24, 양평에스하임2 가동 (양평동6가 65)",영등포구,B,8분,0.000664,1순위,8점,83
2023,상,재공급,35A,경동파크빌,"서울특별시 영등포구 대림로35나길 14, 경동파크빌 (대림동 737-2)",영등포구,B,7분,0.000664,2순위,8점,83
2023,상,재공급,36B,경동파크빌,"서울특별시 영등포구 대림로35나길 14, 경동파크빌 (대림동 737-2)",영등포구,B,7분,0.000664,2순위,7점,83
2023,상,재공급,20B,로프트시티,"서울특별시 영등포구 영등포로 244, 로프트시티 (영등포동3가 3-3외)",영등포구,B,5분,0.000664,2순위,7점,83
2023,상,신규공급,27A,Oaktreevil DR2,"서울특별시 영등포구 대림로35길 8-1, Oaktreevil DR2 (대림동 775-11)",영등포구,B,9분,0.000664,1순위,4점,83
2023,상,신규공급,47C,Oaktreevil DR2,"서울특별시 영등포구 대림로35길 8-1, Oaktreevil DR2 (대림동 775-11)",영등포구,B,9분,0.000664,1순위,10점,83
2023,상,신규공급,29B,민하우스2,"서울특별시 영등포구 가마산로46가길 5, 민하우스2 (대림동 680-3)",영등포구,B,11분,0.000664,2순위,7점,83
